Order ID,Product Category,Product, Sales ,Quantity,Discount, Profit , Shipping Cost 
FA-2015-29231,Fashion,Casula Shoes, $122.0 ,5,0.03, $23.7 , $2.4 
FA-2015-29232,Fashion,Running Shoes, $224.0 ,3,0.01, $137.3 , $13.7 
FA-2015-29233,Fashion,Formal Shoes, $213.0 ,4,0.04, $98.9 , $9.9 
FA-2015-29234,Fashion,Sneakers, $62.0 ,5,0.03, $12.4 , $1.2 
FA-2015-29235,Fashion,Titak watch, $228.0 ,4,0.02, $129.8 , $13.0 
FA-2015-29236,Fashion,Fossil Watch, $159.0 ,5,0.04, $47.2 , $4.7 
FA-2015-29237,Fashion,T - Shirts, $248.0 ,5,0.04, $118.4 , $11.8 
FA-2015-29238,Fashion,Shirts, $196.0 ,4,0.05, $76.8 , $7.7 
FA-2015-29239,Fashion,Jeans, $218.0 ,5,0.01, $127.1 , $12.7 
FA-2015-29240,Fashion,Suits, $109.0 ,1,0.02, $26.8 , $2.7 
FA-2015-29241,Fashion,Sports Wear, $85.0 ,2,0.04, $42.5 , $4.3 
FA-2015-29242,Fashion,Casula Shoes, $122.0 ,1,0.05, $35.9 , $3.6 
FA-2015-29243,Fashion,Running Shoes, $224.0 ,5,0.01, $132.8 , $13.3 
FA-2015-29244,Fashion,Formal Shoes, $213.0 ,5,0.04, $90.4 , $9.0 
FA-2015-29245,Fashion,Sneakers, $62.0 ,3,0.02, $20.7 , $2.1 
FA-2015-29246,Fashion,Titak watch, $228.0 ,5,0.01, $136.6 , $13.7 
FA-2015-29247,Fashion,Fossil Watch, $159.0 ,1,0.01, $77.4 , $7.7 
FA-2015-29248,Fashion,T - Shirts, $248.0 ,4,0.03, $138.2 , $13.8 
FA-2015-29249,Fashion,Shirts, $196.0 ,1,0.03, $110.1 , $11.0 
FA-2015-29250,Fashion,Jeans, $218.0 ,3,0.05, $105.3 , $10.5 
FA-2015-29251,Fashion,Suits, $109.0 ,4,0.03, $15.9 , $1.6 
FA-2015-29252,Fashion,Sports Wear, $85.0 ,3,0.05, $28.3 , $2.8 
FA-2015-29253,Fashion,Casula Shoes, $122.0 ,5,0.04, $17.6 , $1.8 
FA-2015-29254,Fashion,Running Shoes, $224.0 ,2,0.01, $139.5 , $14.0 
FA-2015-29255,Fashion,Formal Shoes, $213.0 ,1,0.02, $128.7 , $12.9 
FA-2015-29256,Fashion,Sneakers, $62.0 ,5,0.02, $12.4 , $1.2 
FA-2015-29257,Fashion,Titak watch, $228.0 ,1,0.03, $141.2 , $14.1 
FA-2015-29258,Fashion,Fossil Watch, $159.0 ,4,0.01, $72.6 , $7.3 
FA-2015-29259,Fashion,T - Shirts, $248.0 ,5,0.03, $130.8 , $13.1 
FA-2015-29260,Fashion,Shirts, $196.0 ,2,0.04, $100.3 , $10.0 
FA-2015-29261,Fashion,Jeans, $218.0 ,2,0.05, $116.2 , $11.6 
FA-2015-29262,Fashion,Suits, $109.0 ,1,0.01, $27.9 , $2.8 
FA-2015-29263,Fashion,Sports Wear, $85.0 ,1,0.03, $2.5 , $0.2 
FA-2015-29264,Fashion,Casula Shoes, $122.0 ,4,0.04, $22.5 , $2.2 
FA-2015-29265,Fashion,Running Shoes, $224.0 ,2,0.02, $135.0 , $13.5 
FA-2015-29266,Fashion,Formal Shoes, $213.0 ,5,0.04, $90.4 , $9.0 
FA-2015-29267,Fashion,Sneakers, $62.0 ,1,0.02, $62.0 , $6.2 
FA-2015-29268,Fashion,Titak watch, $228.0 ,5,0.04, $102.4 , $10.2 
FA-2015-29269,Fashion,Fossil Watch, $159.0 ,3,0.05, $55.2 , $5.5 
FA-2015-29270,Fashion,T - Shirts, $248.0 ,3,0.02, $153.1 , $15.3 
FA-2015-29271,Fashion,Shirts, $196.0 ,3,0.01, $110.1 , $11.0 
FA-2015-29272,Fashion,Jeans, $218.0 ,1,0.03, $131.5 , $13.1 
FA-2015-29273,Fashion,Suits, $109.0 ,2,0.02, $24.6 , $2.5 
FA-2015-29274,Fashion,Sports Wear, $85.0 ,3,0.02, $28.3 , $2.8 
FA-2015-29275,Fashion,Casula Shoes, $122.0 ,1,0.03, $38.3 , $3.8 
FA-2015-29276,Fashion,Running Shoes, $224.0 ,2,0.02, $135.0 , $13.5 
FA-2015-29277,Fashion,Formal Shoes, $213.0 ,3,0.01, $126.6 , $12.7 
FA-2015-29278,Fashion,Sneakers, $62.0 ,1,0.05, $62.0 , $6.2 
FA-2015-29279,Fashion,Titak watch, $228.0 ,3,0.01, $141.2 , $14.1 
FA-2015-29280,Fashion,Fossil Watch, $159.0 ,4,0.03, $59.9 , $6.0 
FA-2015-29281,Fashion,T - Shirts, $248.0 ,1,0.05, $155.6 , $15.6 
FA-2015-29282,Fashion,Shirts, $196.0 ,3,0.01, $110.1 , $11.0 
FA-2015-29283,Fashion,Jeans, $218.0 ,4,0.02, $120.6 , $12.1 
FA-2015-29284,Fashion,Suits, $109.0 ,4,0.05, $7.2 , $0.7 
FA-2015-29285,Fashion,Sports Wear, $85.0 ,1,0.02, $3.3 , $0.3 
FA-2015-29286,Fashion,Casula Shoes, $122.0 ,4,0.05, $17.6 , $1.8 
FA-2015-29287,Fashion,Running Shoes, $224.0 ,3,0.01, $137.3 , $13.7 
FA-2015-29288,Fashion,Formal Shoes, $213.0 ,4,0.02, $116.0 , $11.6 
FA-2015-29289,Fashion,Sneakers, $62.0 ,4,0.05, $15.5 , $1.6 
FA-2015-29290,Fashion,Titak watch, $228.0 ,5,0.02, $125.2 , $12.5 
FA-2015-29291,Fashion,Fossil Watch, $159.0 ,4,0.04, $53.6 , $5.4 
FA-2015-29292,Fashion,T - Shirts, $248.0 ,3,0.03, $145.7 , $14.6 
FA-2015-29293,Fashion,Shirts, $196.0 ,3,0.03, $98.4 , $9.8 
FA-2015-29294,Fashion,Jeans, $218.0 ,5,0.03, $105.3 , $10.5 
FA-2015-29295,Fashion,Suits, $109.0 ,2,0.03, $22.5 , $2.2 
FA-2015-29296,Fashion,Sports Wear, $85.0 ,2,0.01, $3.3 , $0.3 
FA-2015-29297,Fashion,Casula Shoes, $122.0 ,5,0.05, $11.5 , $1.2 
FA-2015-29298,Fashion,Running Shoes, $224.0 ,5,0.02, $121.6 , $12.2 
FA-2015-29299,Fashion,Formal Shoes, $213.0 ,5,0.01, $122.4 , $12.2 
FA-2015-29300,Fashion,Sneakers, $62.0 ,1,0.03, $62.0 , $6.2 
FA-2015-29301,Fashion,Titak watch, $228.0 ,4,0.03, $120.6 , $12.1 
FA-2015-29302,Fashion,Fossil Watch, $159.0 ,1,0.03, $74.2 , $7.4 
FA-2015-29303,Fashion,T - Shirts, $248.0 ,4,0.01, $158.1 , $15.8 
FA-2015-29304,Fashion,Shirts, $196.0 ,4,0.03, $92.5 , $9.2 
FA-2015-29305,Fashion,Jeans, $218.0 ,2,0.02, $129.3 , $12.9 
FA-2015-29306,Fashion,Suits, $109.0 ,5,0.05, $1.8 , $0.2 
FA-2015-29307,Fashion,Sports Wear, $85.0 ,3,0.01, $2.5 , $0.2 
FA-2015-29308,Fashion,Casula Shoes, $122.0 ,5,0.02, $29.8 , $3.0 
FA-2015-29309,Fashion,Running Shoes, $224.0 ,4,0.02, $126.1 , $12.6 
FA-2015-29310,Fashion,Formal Shoes, $213.0 ,4,0.03, $107.4 , $10.7 
FA-2015-29311,Fashion,Sneakers, $62.0 ,4,0.02, $15.5 , $1.6 
FA-2015-29312,Fashion,Titak watch, $228.0 ,5,0.03, $113.8 , $11.4 
FA-2015-29313,Fashion,Fossil Watch, $159.0 ,2,0.02, $72.6 , $7.3 
FA-2015-29314,Fashion,T - Shirts, $248.0 ,3,0.03, $145.7 , $14.6 
FA-2015-29315,Fashion,Shirts, $196.0 ,2,0.04, $100.3 , $10.0 
FA-2015-29316,Fashion,Jeans, $218.0 ,3,0.01, $131.5 , $13.1 
FA-2015-29317,Fashion,Suits, $109.0 ,4,0.02, $20.3 , $2.0 
FA-2015-29318,Fashion,Sports Wear, $85.0 ,4,0.03, $21.3 , $2.1 
FA-2015-29319,Fashion,Casula Shoes, $122.0 ,1,0.01, $40.8 , $4.1 
FA-2015-29320,Fashion,Running Shoes, $224.0 ,3,0.04, $117.1 , $11.7 
FA-2015-29321,Fashion,Formal Shoes, $213.0 ,2,0.01, $128.7 , $12.9 
FA-2015-29322,Fashion,Sneakers, $62.0 ,2,0.01, $31.0 , $3.1 
FA-2015-29323,Fashion,Titak watch, $228.0 ,2,0.01, $143.4 , $14.3 
FA-2015-29324,Fashion,Fossil Watch, $159.0 ,5,0.05, $39.3 , $3.9 
FA-2015-29325,Fashion,T - Shirts, $248.0 ,3,0.05, $130.8 , $13.1 
FA-2015-29326,Fashion,Shirts, $196.0 ,3,0.04, $92.5 , $9.2 
FA-2015-29327,Fashion,Jeans, $218.0 ,2,0.02, $129.3 , $12.9 
FA-2015-29328,Fashion,Suits, $109.0 ,5,0.04, $7.2 , $0.7 
FA-2015-29329,Fashion,Sports Wear, $85.0 ,5,0.04, $17.0 , $1.7 
FA-2015-29330,Fashion,Casula Shoes, $122.0 ,2,0.01, $39.6 , $4.0 
FA-2015-29331,Fashion,Running Shoes, $224.0 ,2,0.03, $130.6 , $13.1 
FA-2015-29332,Fashion,Formal Shoes, $213.0 ,5,0.05, $79.8 , $8.0 
FA-2015-29333,Fashion,Sneakers, $62.0 ,2,0.05, $31.0 , $3.1 
FA-2015-29334,Fashion,Titak watch, $228.0 ,4,0.05, $102.4 , $10.2 
FA-2015-29335,Fashion,Fossil Watch, $159.0 ,3,0.01, $74.2 , $7.4 
FA-2015-29336,Fashion,T - Shirts, $248.0 ,4,0.03, $138.2 , $13.8 
FA-2015-29337,Fashion,Shirts, $196.0 ,3,0.02, $104.2 , $10.4 
FA-2015-29338,Fashion,Jeans, $218.0 ,3,0.02, $124.9 , $12.5 
FA-2015-29339,Fashion,Suits, $109.0 ,1,0.01, $27.9 , $2.8 
FA-2015-29340,Fashion,Sports Wear, $85.0 ,4,0.05, $21.3 , $2.1 
FA-2015-29341,Fashion,Casula Shoes, $122.0 ,5,0.05, $11.5 , $1.2 
FA-2015-29342,Fashion,Running Shoes, $224.0 ,1,0.01, $141.8 , $14.2 
FA-2015-29343,Fashion,Formal Shoes, $213.0 ,1,0.04, $124.5 , $12.4 
FA-2015-29344,Fashion,Sneakers, $62.0 ,5,0.03, $12.4 , $1.2 
FA-2015-29345,Fashion,Titak watch, $228.0 ,5,0.02, $125.2 , $12.5 
FA-2015-29346,Fashion,Fossil Watch, $159.0 ,1,0.02, $75.8 , $7.6 
FA-2015-29347,Fashion,T - Shirts, $248.0 ,4,0.04, $128.3 , $12.8 
FA-2015-29348,Fashion,Shirts, $196.0 ,5,0.02, $96.4 , $9.6 
FA-2015-29349,Fashion,Jeans, $218.0 ,3,0.01, $131.5 , $13.1 
FA-2015-29350,Fashion,Suits, $109.0 ,5,0.05, $1.8 , $0.2 
FA-2015-29351,Fashion,Sports Wear, $85.0 ,2,0.05, $42.5 , $4.3 
FA-2015-29352,Fashion,Casula Shoes, $122.0 ,3,0.03, $31.0 , $3.1 
FA-2015-29353,Fashion,Running Shoes, $224.0 ,1,0.01, $141.8 , $14.2 
FA-2015-29354,Fashion,Formal Shoes, $213.0 ,3,0.05, $101.1 , $10.1 
FA-2015-29355,Fashion,Sneakers, $62.0 ,3,0.02, $20.7 , $2.1 
FA-2015-29356,Fashion,Titak watch, $228.0 ,5,0.01, $136.6 , $13.7 
FA-2015-29357,Fashion,Fossil Watch, $159.0 ,3,0.04, $59.9 , $6.0 
FA-2015-29358,Fashion,T - Shirts, $248.0 ,2,0.05, $143.2 , $14.3 
FA-2015-29359,Fashion,Shirts, $196.0 ,2,0.02, $108.2 , $10.8 
FA-2015-29360,Fashion,Jeans, $218.0 ,2,0.01, $133.6 , $13.4 
FA-2015-29361,Fashion,Suits, $109.0 ,5,0.02, $18.1 , $1.8 
FA-2015-29362,Fashion,Sports Wear, $85.0 ,4,0.03, $21.3 , $2.1 
FA-2015-29363,Fashion,Casula Shoes, $122.0 ,2,0.02, $37.1 , $3.7 
FA-2015-29364,Fashion,Running Shoes, $224.0 ,3,0.02, $130.6 , $13.1 
FA-2015-29365,Fashion,Formal Shoes, $213.0 ,1,0.01, $130.9 , $13.1 
FA-2015-29366,Fashion,Sneakers, $62.0 ,3,0.01, $20.7 , $2.1 
FA-2015-29367,Fashion,Titak watch, $228.0 ,2,0.05, $125.2 , $12.5 
FA-2015-29368,Fashion,Fossil Watch, $159.0 ,2,0.04, $66.3 , $6.6 
FA-2015-29369,Fashion,T - Shirts, $248.0 ,4,0.02, $148.2 , $14.8 
FA-2015-29370,Fashion,Shirts, $196.0 ,2,0.02, $108.2 , $10.8 
FA-2015-29371,Fashion,Jeans, $218.0 ,3,0.02, $124.9 , $12.5 
FA-2015-29372,Fashion,Suits, $109.0 ,2,0.02, $24.6 , $2.5 
FA-2015-29373,Fashion,Sports Wear, $85.0 ,4,0.05, $21.3 , $2.1 
FA-2015-29374,Fashion,Casula Shoes, $122.0 ,4,0.03, $27.4 , $2.7 
FA-2015-29375,Fashion,Running Shoes, $224.0 ,2,0.03, $130.6 , $13.1 
FA-2015-29376,Fashion,Formal Shoes, $213.0 ,5,0.03, $101.1 , $10.1 
FA-2015-29377,Fashion,Sneakers, $62.0 ,3,0.05, $20.7 , $2.1 
FA-2015-29378,Fashion,Titak watch, $228.0 ,1,0.02, $143.4 , $14.3 
FA-2015-29379,Fashion,Fossil Watch, $159.0 ,5,0.03, $55.2 , $5.5 
FA-2015-29380,Fashion,T - Shirts, $248.0 ,1,0.02, $163.0 , $16.3 
FA-2015-29381,Fashion,Shirts, $196.0 ,3,0.04, $92.5 , $9.2 
FA-2015-29382,Fashion,Jeans, $218.0 ,5,0.05, $83.5 , $8.4 
FA-2015-29383,Fashion,Suits, $109.0 ,5,0.01, $23.6 , $2.4 
FA-2015-29384,Fashion,Sports Wear, $85.0 ,2,0.01, $3.3 , $0.3 
FA-2015-29385,Fashion,Casula Shoes, $122.0 ,1,0.03, $38.3 , $3.8 
FA-2015-29386,Fashion,Running Shoes, $224.0 ,5,0.02, $121.6 , $12.2 
FA-2015-29387,Fashion,Formal Shoes, $213.0 ,3,0.03, $113.8 , $11.4 
FA-2015-29388,Fashion,Sneakers, $62.0 ,2,0.04, $31.0 , $3.1 
FA-2015-29389,Fashion,Titak watch, $228.0 ,3,0.05, $113.8 , $11.4 
FA-2015-29390,Fashion,Fossil Watch, $159.0 ,2,0.01, $75.8 , $7.6 
FA-2015-29391,Fashion,T - Shirts, $248.0 ,2,0.02, $158.1 , $15.8 
FA-2015-29392,Fashion,Shirts, $196.0 ,3,0.05, $86.6 , $8.7 
FA-2015-29393,Fashion,Jeans, $218.0 ,2,0.04, $120.6 , $12.1 
FA-2015-29394,Fashion,Suits, $109.0 ,3,0.02, $22.5 , $2.2 
FA-2015-29395,Fashion,Sports Wear, $85.0 ,4,0.03, $21.3 , $2.1 
FA-2015-29396,Fashion,Casula Shoes, $122.0 ,3,0.01, $38.3 , $3.8 
FA-2015-29397,Fashion,Running Shoes, $224.0 ,3,0.03, $123.8 , $12.4 
FA-2015-29398,Fashion,Formal Shoes, $213.0 ,2,0.01, $128.7 , $12.9 
FA-2015-29399,Fashion,Sneakers, $62.0 ,5,0.05, $12.4 , $1.2 
FA-2015-29400,Fashion,Titak watch, $228.0 ,5,0.04, $102.4 , $10.2 
FA-2015-29401,Fashion,Fossil Watch, $159.0 ,1,0.05, $71.1 , $7.1 
FA-2015-29402,Fashion,T - Shirts, $248.0 ,1,0.05, $155.6 , $15.6 
FA-2015-29403,Fashion,Shirts, $196.0 ,1,0.03, $110.1 , $11.0 
FA-2015-29404,Fashion,Jeans, $218.0 ,4,0.04, $103.1 , $10.3 
FA-2015-29405,Fashion,Suits, $109.0 ,1,0.02, $26.8 , $2.7 
FA-2015-29406,Fashion,Sports Wear, $85.0 ,4,0.02, $21.3 , $2.1 
FA-2015-29407,Fashion,Casula Shoes, $122.0 ,4,0.02, $32.2 , $3.2 
FA-2015-29408,Fashion,Running Shoes, $224.0 ,1,0.01, $141.8 , $14.2 
FA-2015-29409,Fashion,Formal Shoes, $213.0 ,2,0.01, $128.7 , $12.9 
FA-2015-29410,Fashion,Sneakers, $62.0 ,5,0.04, $12.4 , $1.2 
FA-2015-29411,Fashion,Titak watch, $228.0 ,1,0.01, $145.7 , $14.6 
FA-2015-29412,Fashion,Fossil Watch, $159.0 ,2,0.03, $69.5 , $6.9 
FA-2015-29413,Fashion,T - Shirts, $248.0 ,4,0.04, $128.3 , $12.8 
FA-2015-29414,Fashion,Shirts, $196.0 ,4,0.05, $76.8 , $7.7 
FA-2015-29415,Fashion,Jeans, $218.0 ,5,0.03, $105.3 , $10.5 
FA-2015-29416,Fashion,Suits, $109.0 ,4,0.04, $11.6 , $1.2 
FA-2015-29417,Fashion,Sports Wear, $85.0 ,2,0.05, $42.5 , $4.3 
FA-2015-29418,Fashion,Casula Shoes, $122.0 ,5,0.03, $23.7 , $2.4 
FA-2015-29419,Fashion,Running Shoes, $224.0 ,5,0.05, $88.0 , $8.8 
FA-2015-29420,Fashion,Formal Shoes, $213.0 ,2,0.05, $111.7 , $11.2 
FA-2015-29421,Fashion,Sneakers, $62.0 ,2,0.03, $31.0 , $3.1 
FA-2015-29422,Fashion,Titak watch, $228.0 ,1,0.02, $143.4 , $14.3 
FA-2015-29423,Fashion,Fossil Watch, $159.0 ,2,0.04, $66.3 , $6.6 
FA-2015-29424,Fashion,T - Shirts, $248.0 ,3,0.05, $130.8 , $13.1 
FA-2015-29425,Fashion,Shirts, $196.0 ,5,0.05, $67.0 , $6.7 
FA-2015-29426,Fashion,Jeans, $218.0 ,5,0.04, $94.4 , $9.4 
FA-2015-29427,Fashion,Suits, $109.0 ,4,0.04, $11.6 , $1.2 
FA-2015-29428,Fashion,Sports Wear, $85.0 ,4,0.05, $21.3 , $2.1 
FA-2015-29429,Fashion,Casula Shoes, $122.0 ,1,0.02, $39.6 , $4.0 
FA-2015-29430,Fashion,Running Shoes, $224.0 ,1,0.04, $135.0 , $13.5 
FA-2015-29431,Fashion,Formal Shoes, $213.0 ,4,0.01, $124.5 , $12.4 
FA-2015-29432,Fashion,Sneakers, $62.0 ,5,0.04, $12.4 , $1.2 
FA-2015-29433,Fashion,Titak watch, $228.0 ,5,0.03, $113.8 , $11.4 
FA-2015-29434,Fashion,Fossil Watch, $159.0 ,5,0.03, $55.2 , $5.5 
FA-2015-29435,Fashion,T - Shirts, $248.0 ,4,0.04, $128.3 , $12.8 
FA-2015-29436,Fashion,Shirts, $196.0 ,2,0.05, $96.4 , $9.6 
FA-2015-29437,Fashion,Jeans, $218.0 ,4,0.03, $111.8 , $11.2 
FA-2015-29438,Fashion,Suits, $109.0 ,4,0.03, $15.9 , $1.6 
FA-2015-29439,Fashion,Sports Wear, $85.0 ,4,0.02, $21.3 , $2.1 
FA-2015-29440,Fashion,Casula Shoes, $122.0 ,4,0.02, $32.2 , $3.2 
FA-2015-29441,Fashion,Running Shoes, $224.0 ,4,0.05, $99.2 , $9.9 
FA-2015-29442,Fashion,Formal Shoes, $213.0 ,1,0.04, $124.5 , $12.4 
FA-2015-29443,Fashion,Sneakers, $62.0 ,4,0.05, $15.5 , $1.6 
FA-2015-29444,Fashion,Titak watch, $228.0 ,1,0.02, $143.4 , $14.3 
FA-2015-29445,Fashion,Fossil Watch, $159.0 ,1,0.04, $72.6 , $7.3 
FA-2015-29446,Fashion,T - Shirts, $248.0 ,4,0.02, $148.2 , $14.8 
FA-2015-29447,Fashion,Shirts, $196.0 ,3,0.02, $104.2 , $10.4 
FA-2015-29448,Fashion,Jeans, $218.0 ,3,0.01, $131.5 , $13.1 
FA-2015-29449,Fashion,Suits, $109.0 ,4,0.05, $7.2 , $0.7 
FA-2015-29450,Fashion,Sports Wear, $85.0 ,2,0.02, $1.6 , $0.2 
FA-2015-29451,Fashion,Casula Shoes, $122.0 ,1,0.01, $40.8 , $4.1 
FA-2015-29452,Fashion,Running Shoes, $224.0 ,3,0.02, $130.6 , $13.1 
FA-2015-29453,Fashion,Formal Shoes, $213.0 ,3,0.01, $126.6 , $12.7 
FA-2015-29454,Fashion,Sneakers, $62.0 ,4,0.02, $15.5 , $1.6 
FA-2015-29455,Fashion,Titak watch, $228.0 ,4,0.04, $111.5 , $11.2 
FA-2015-29456,Fashion,Fossil Watch, $159.0 ,3,0.03, $64.7 , $6.5 
FA-2015-29457,Fashion,T - Shirts, $248.0 ,3,0.04, $138.2 , $13.8 
FA-2015-29458,Fashion,Shirts, $196.0 ,4,0.05, $76.8 , $7.7 
FA-2015-29459,Fashion,Jeans, $218.0 ,4,0.04, $103.1 , $10.3 
FA-2015-29460,Fashion,Suits, $109.0 ,5,0.02, $18.1 , $1.8 
FA-2015-29461,Fashion,Sports Wear, $85.0 ,2,0.01, $3.3 , $0.3 
FA-2015-29462,Fashion,Casula Shoes, $122.0 ,4,0.05, $17.6 , $1.8 
FA-2015-29463,Fashion,Running Shoes, $224.0 ,4,0.03, $117.1 , $11.7 
FA-2015-29464,Fashion,Formal Shoes, $213.0 ,4,0.04, $98.9 , $9.9 
FA-2015-29465,Fashion,Sneakers, $62.0 ,2,0.02, $31.0 , $3.1 
FA-2015-29466,Fashion,Titak watch, $228.0 ,3,0.05, $113.8 , $11.4 
FA-2015-29467,Fashion,Fossil Watch, $159.0 ,3,0.04, $59.9 , $6.0 
FA-2015-29468,Fashion,T - Shirts, $248.0 ,5,0.04, $118.4 , $11.8 
FA-2015-29469,Fashion,Shirts, $196.0 ,4,0.04, $84.6 , $8.5 
FA-2015-29470,Fashion,Jeans, $218.0 ,1,0.05, $127.1 , $12.7 
FA-2015-29471,Fashion,Suits, $109.0 ,5,0.04, $7.2 , $0.7 
FA-2015-29472,Fashion,Sports Wear, $85.0 ,5,0.03, $17.0 , $1.7 
FA-2015-29473,Fashion,Casula Shoes, $122.0 ,2,0.03, $34.7 , $3.5 
FA-2015-29474,Fashion,Running Shoes, $224.0 ,4,0.03, $117.1 , $11.7 
FA-2015-29475,Fashion,Formal Shoes, $213.0 ,3,0.04, $107.4 , $10.7 
FA-2015-29476,Fashion,Sneakers, $62.0 ,4,0.02, $15.5 , $1.6 
FA-2015-29477,Fashion,Titak watch, $228.0 ,4,0.03, $120.6 , $12.1 
FA-2015-29478,Fashion,Fossil Watch, $159.0 ,4,0.04, $53.6 , $5.4 
FA-2015-29479,Fashion,T - Shirts, $248.0 ,4,0.04, $128.3 , $12.8 
FA-2015-29480,Fashion,Shirts, $196.0 ,4,0.05, $76.8 , $7.7 
FA-2015-29481,Fashion,Jeans, $218.0 ,3,0.05, $105.3 , $10.5 
FA-2015-29482,Fashion,Suits, $109.0 ,1,0.05, $23.6 , $2.4 
FA-2015-29483,Fashion,Sports Wear, $85.0 ,1,0.05, $0.8 , $0.1 
FA-2015-29484,Fashion,Casula Shoes, $122.0 ,4,0.03, $27.4 , $2.7 
FA-2015-29485,Fashion,Running Shoes, $224.0 ,4,0.04, $108.2 , $10.8 
FA-2015-29486,Fashion,Formal Shoes, $213.0 ,2,0.01, $128.7 , $12.9 
FA-2015-29487,Fashion,Sneakers, $62.0 ,5,0.05, $12.4 , $1.2 
FA-2015-29488,Fashion,Titak watch, $228.0 ,1,0.05, $136.6 , $13.7 
FA-2015-29489,Fashion,Fossil Watch, $159.0 ,5,0.04, $47.2 , $4.7 
FA-2015-29490,Fashion,T - Shirts, $248.0 ,1,0.04, $158.1 , $15.8 
FA-2015-29491,Fashion,Shirts, $196.0 ,2,0.05, $96.4 , $9.6 
FA-2015-29492,Fashion,Jeans, $218.0 ,2,0.05, $116.2 , $11.6 
FA-2015-29493,Fashion,Suits, $109.0 ,5,0.02, $18.1 , $1.8 
FA-2015-29494,Fashion,Sports Wear, $85.0 ,5,0.04, $17.0 , $1.7 
FA-2015-29495,Fashion,Casula Shoes, $122.0 ,2,0.04, $32.2 , $3.2 
FA-2015-29496,Fashion,Running Shoes, $224.0 ,4,0.01, $135.0 , $13.5 
FA-2015-29497,Fashion,Formal Shoes, $213.0 ,5,0.05, $79.8 , $8.0 
FA-2015-29498,Fashion,Sneakers, $62.0 ,3,0.05, $20.7 , $2.1 
FA-2015-29499,Fashion,Titak watch, $228.0 ,4,0.04, $111.5 , $11.2 
FA-2015-29500,Fashion,Fossil Watch, $159.0 ,3,0.01, $74.2 , $7.4 
FA-2015-29501,Fashion,T - Shirts, $248.0 ,5,0.04, $118.4 , $11.8 
FA-2015-29502,Fashion,Shirts, $196.0 ,4,0.02, $100.3 , $10.0 
FA-2015-29503,Fashion,Jeans, $218.0 ,3,0.04, $111.8 , $11.2 
FA-2015-29504,Fashion,Suits, $109.0 ,4,0.04, $11.6 , $1.2 
FA-2015-29505,Fashion,Sports Wear, $85.0 ,3,0.04, $28.3 , $2.8 
FA-2015-29506,Fashion,Casula Shoes, $122.0 ,1,0.03, $38.3 , $3.8 
FA-2015-29507,Fashion,Running Shoes, $224.0 ,2,0.05, $121.6 , $12.2 
FA-2015-29508,Fashion,Formal Shoes, $213.0 ,2,0.01, $128.7 , $12.9 
FA-2015-29509,Fashion,Sneakers, $62.0 ,5,0.02, $12.4 , $1.2 
FA-2015-29510,Fashion,Titak watch, $228.0 ,4,0.05, $102.4 , $10.2 
FA-2015-29511,Fashion,Fossil Watch, $159.0 ,2,0.05, $63.1 , $6.3 
FA-2015-29512,Fashion,T - Shirts, $248.0 ,3,0.04, $138.2 , $13.8 
FA-2015-29513,Fashion,Shirts, $196.0 ,3,0.02, $104.2 , $10.4 
FA-2015-29514,Fashion,Jeans, $218.0 ,5,0.05, $83.5 , $8.4 
FA-2015-29515,Fashion,Suits, $109.0 ,4,0.03, $15.9 , $1.6 
FA-2015-29516,Fashion,Sports Wear, $85.0 ,2,0.02, $1.6 , $0.2 
FA-2015-29517,Fashion,Casula Shoes, $122.0 ,5,0.01, $35.9 , $3.6 
FA-2015-29518,Fashion,Running Shoes, $224.0 ,3,0.03, $123.8 , $12.4 
FA-2015-29519,Fashion,Formal Shoes, $213.0 ,3,0.04, $107.4 , $10.7 
FA-2015-29520,Fashion,Sneakers, $62.0 ,4,0.05, $15.5 , $1.6 
FA-2015-29521,Fashion,Titak watch, $228.0 ,5,0.01, $136.6 , $13.7 
FA-2015-29522,Fashion,Fossil Watch, $159.0 ,1,0.05, $71.1 , $7.1 
FA-2015-29523,Fashion,T - Shirts, $248.0 ,4,0.02, $148.2 , $14.8 
FA-2015-29524,Fashion,Shirts, $196.0 ,3,0.02, $104.2 , $10.4 
FA-2015-29525,Fashion,Jeans, $218.0 ,3,0.03, $118.4 , $11.8 
FA-2015-29526,Fashion,Suits, $109.0 ,5,0.04, $7.2 , $0.7 
FA-2015-29527,Fashion,Sports Wear, $85.0 ,2,0.01, $3.3 , $0.3 
FA-2015-29528,Fashion,Casula Shoes, $122.0 ,4,0.05, $17.6 , $1.8 
FA-2015-29529,Fashion,Running Shoes, $224.0 ,2,0.02, $135.0 , $13.5 
FA-2015-29530,Fashion,Formal Shoes, $213.0 ,2,0.02, $124.5 , $12.4 
FA-2015-29531,Fashion,Sneakers, $62.0 ,3,0.03, $20.7 , $2.1 
FA-2015-29532,Fashion,Titak watch, $228.0 ,4,0.03, $120.6 , $12.1 
FA-2015-29533,Fashion,Fossil Watch, $159.0 ,3,0.05, $55.2 , $5.5 
FA-2015-29534,Fashion,T - Shirts, $248.0 ,5,0.01, $155.6 , $15.6 
FA-2015-29535,Fashion,Shirts, $196.0 ,3,0.02, $104.2 , $10.4 
FA-2015-29536,Fashion,Jeans, $218.0 ,2,0.02, $129.3 , $12.9 
FA-2015-29537,Fashion,Suits, $109.0 ,3,0.02, $22.5 , $2.2 
